Type	Package	Permission	Granted?
package	com.android.keychain	android.permission.CONFIRM_FULL_BACKUP	true
package	com.android.keychain	android.permission.SET_TIME	true
package	com.android.keychain	android.permission.WRITE_APN_SETTINGS	true
package	com.android.keychain	android.permission.CHANGE_WIFI_STATE	true
package	com.android.keychain	android.permission.MANAGE_USERS	true
package	com.android.keychain	android.permission.ACCESS_NETWORK_STATE	true
package	com.android.keychain	android.permission.BACKUP	true
package	com.android.keychain	android.permission.CHANGE_CONFIGURATION	true
package	com.android.keychain	android.permission.USER_ACTIVITY	true
package	com.android.keychain	android.permission.LOCAL_MAC_ADDRESS	true
package	com.android.keychain	android.permission.COPY_PROTECTED_DATA	true
package	com.android.keychain	android.permission.INTERACT_ACROSS_USERS	true
package	com.android.keychain	android.permission.SET_KEYBOARD_LAYOUT	true
package	com.android.keychain	android.permission.MANAGE_APP_OPS_RESTRICTIONS	true
package	com.android.keychain	android.permission.MANAGE_USER_OEM_UNLOCK_STATE	true
package	com.android.keychain	android.permission.USE_FINGERPRINT	true
package	com.android.keychain	android.permission.REQUEST_NETWORK_SCORES	true
package	com.android.keychain	android.permission.WRITE_USER_DICTIONARY	true
package	com.android.keychain	android.permission.READ_SYNC_STATS	true
package	com.android.keychain	android.permission.REBOOT	true
package	com.android.keychain	android.permission.REQUEST_DELETE_PACKAGES	true
package	com.android.keychain	android.permission.OEM_UNLOCK_STATE	true
package	com.android.keychain	android.permission.MANAGE_DEVICE_ADMINS	true
package	com.android.keychain	android.permission.CHANGE_APP_IDLE_STATE	true
package	com.android.keychain	android.permission.BIND_SETTINGS_SUGGESTIONS_SERVICE	true
package	com.android.keychain	android.permission.TEST_BLACKLISTED_PASSWORD	true
package	com.android.keychain	android.permission.SET_POINTER_SPEED	true
package	com.android.keychain	android.permission.MANAGE_NOTIFICATIONS	true
package	com.android.keychain	android.permission.SEND_SHOW_SUSPENDED_APP_DETAILS	true
package	com.android.keychain	android.permission.READ_SYNC_SETTINGS	true
package	com.android.keychain	android.permission.OVERRIDE_WIFI_CONFIG	true
package	com.android.keychain	android.permission.FORCE_STOP_PACKAGES	true
package	com.android.keychain	android.permission.HIDE_NON_SYSTEM_OVERLAY_WINDOWS	true
package	com.android.keychain	android.permission.ACCESS_NOTIFICATIONS	true
package	com.android.keychain	android.permission.VIBRATE	true
package	com.android.keychain	com.android.certinstaller.INSTALL_AS_USER	true
package	com.android.keychain	android.permission.READ_USER_DICTIONARY	true
package	com.android.keychain	android.permission.MANAGE_SCOPED_ACCESS_DIRECTORY_PERMISSIONS	true
package	com.android.keychain	android.permission.ACCESS_WIFI_STATE	true
package	com.android.keychain	android.permission.MANAGE_APP_OPS_MODES	true
package	com.android.keychain	android.permission.CHANGE_WIMAX_STATE	true
package	com.android.keychain	android.permission.MODIFY_PHONE_STATE	true
package	com.android.keychain	android.permission.STATUS_BAR	true
package	com.android.keychain	android.permission.LOCATION_HARDWARE	true
package	com.android.keychain	android.permission.WAKE_LOCK	true
package	com.android.keychain	android.permission.BIND_NETWORK_RECOMMENDATION_SERVICE	true
package	com.android.keychain	android.permission.DELETE_PACKAGES	true
package	com.android.chrome	android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	true
package	com.android.chrome	com.google.android.c2dm.permission.RECEIVE	true
package	com.android.chrome	android.permission.USE_CREDENTIALS	true
package	com.android.chrome	android.permission.MODIFY_AUDIO_SETTINGS	true
package	com.android.chrome	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.android.chrome	android.permission.MANAGE_ACCOUNTS	true
package	com.android.chrome	android.permission.NFC	true
package	com.android.chrome	android.permission.FOREGROUND_SERVICE	true
package	com.android.chrome	android.permission.WRITE_SYNC_SETTINGS	true
package	com.android.chrome	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.android.chrome	android.permission.BLUETOOTH	true
package	com.android.chrome	android.permission.INTERNET	true
package	com.android.chrome	android.permission.REORDER_TASKS	true
package	com.android.chrome	com.android.browser.permission.READ_HISTORY_BOOKMARKS	true
package	com.android.chrome	android.permission.BLUETOOTH_ADMIN	true
package	com.android.chrome	android.permission.ACCESS_NETWORK_STATE	true
package	com.android.chrome	android.permission.READ_SYNC_STATS	true
package	com.android.chrome	com.android.chrome.TOS_ACKED	true
package	com.android.chrome	android.permission.READ_SYNC_SETTINGS	true
package	com.android.chrome	com.android.browser.permission.WRITE_HISTORY_BOOKMARKS	true
package	com.android.chrome	com.android.chrome.permission.C2D_MESSAGE	true
package	com.android.chrome	android.permission.VIBRATE	true
package	com.android.chrome	android.permission.ACCESS_WIFI_STATE	true
package	com.android.chrome	com.android.chrome.permission.READ_WRITE_BOOKMARK_FOLDERS	true
package	com.android.chrome	com.android.launcher.permission.INSTALL_SHORTCUT	true
package	com.android.chrome	android.permission.WAKE_LOCK	true
package	com.google.android.packageinstaller	android.permission.USE_RESERVED_DISK	true
package	com.google.android.packageinstaller	android.permission.INSTALL_PACKAGES	true
package	com.google.android.packageinstaller	android.permission.FOREGROUND_SERVICE	true
package	com.google.android.packageinstaller	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.packageinstaller	android.permission.READ_INSTALL_SESSIONS	true
package	com.google.android.packageinstaller	android.permission.MANAGE_USERS	true
package	com.google.android.packageinstaller	android.permission.CLEAR_APP_CACHE	true
package	com.google.android.packageinstaller	android.permission.WAKE_LOCK	true
package	com.google.android.packageinstaller	android.permission.UPDATE_APP_OPS_STATS	true
package	com.google.android.packageinstaller	android.permission.OBSERVE_GRANT_REVOKE_PERMISSIONS	true
package	com.google.android.packageinstaller	android.permission.DELETE_PACKAGES	true
package	com.google.android.gms	com.google.android.gms.auth.api.phone.permission.SEND	true
package	com.google.android.gms	android.permission.REAL_GET_TASKS	true
package	com.google.android.gms	android.permission.ACCESS_CACHE_FILESYSTEM	true
package	com.google.android.gms	android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	true
package	com.google.android.gms	android.permission.INTENT_FILTER_VERIFICATION_AGENT	true
package	com.google.android.gms	android.permission.PROVIDE_RESOLVER_RANKER_SERVICE	true
package	com.google.android.gms	com.google.android.gms.trustagent.framework.model.DATA_CHANGE_NOTIFICATION	true
package	com.google.android.gms	android.permission.WRITE_SETTINGS	true
package	com.google.android.gms	com.google.android.gms.matchstick.permission.BROADCAST_LIGHTER_WEB_INFO	true
package	com.google.android.gms	android.permission.RECOVERY	true
package	com.google.android.gms	com.google.android.gms.permission.APPINDEXING	true
package	com.google.android.gms	com.google.android.c2dm.permission.RECEIVE	true
package	com.google.android.gms	android.permission.USE_CREDENTIALS	true
package	com.google.android.gms	android.permission.MODIFY_AUDIO_SETTINGS	true
package	com.google.android.gms	android.permission.ACCESS_NOTIFICATION_POLICY	true
package	com.google.android.gms	android.permission.ACTIVITY_EMBEDDING	true
package	com.google.android.gms	android.permission.MODIFY_AUDIO_ROUTING	true
package	com.google.android.gms	android.permission.GET_APP_OPS_STATS	true
package	com.google.android.gms	android.permission.RECEIVE_DATA_ACTIVITY_CHANGE	true
package	com.google.android.gms	com.google.android.providers.gsf.permission.READ_GSERVICES	true
package	com.google.android.gms	android.permission.READ_WIFI_CREDENTIAL	true
package	com.google.android.gms	android.permission.WRITE_GSERVICES	true
package	com.google.android.gms	android.permission.MANAGE_ACCOUNTS	true
package	com.google.android.gms	android.permission.SYSTEM_ALERT_WINDOW	true
package	com.google.android.gms	com.google.android.gsf.subscribedfeeds.permission.C2D_MESSAGE	true
package	com.google.android.gms	android.permission.START_TASKS_FROM_RECENTS	true
package	com.google.android.gms	com.google.android.gms.permission.BIND_NETWORK_TASK_SERVICE	true
package	com.google.android.gms	com.google.android.gms.auth.authzen.permission.DEVICE_SYNC_FINISHED	true
package	com.google.android.gms	android.permission.PROVIDE_TRUST_AGENT	true
package	com.google.android.gms	com.google.android.gms.chromesync.permission.CONTENT_PROVIDER_ACCESS	true
package	com.google.android.gms	android.permission.MANAGE_SOUND_TRIGGER	true
package	com.google.android.gms	android.permission.MANAGE_VOICE_KEYPHRASES	true
package	com.google.android.gms	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true
package	com.google.android.gms	com.google.android.gms.permission.CHECKIN_NOW	true
package	com.google.android.gms	android.permission.NFC	true
package	com.google.android.gms	com.google.android.gms.learning.permission.LAUNCH_IN_APP_PROXY	true
package	com.google.android.gms	com.google.android.gms.permission.SEND_ANDROID_PAY_DATA	true
package	com.google.android.gms	com.google.android.apps.now.OPT_IN_WIZARD	true
package	com.google.android.gms	com.google.android.gms.auth.authzen.permission.GCM_DEVICE_PROXIMITY	true
package	com.google.android.gms	android.permission.CALL_PRIVILEGED	true
package	com.google.android.gms	android.permission.CHANGE_NETWORK_STATE	true
package	com.google.android.gms	android.permission.MASTER_CLEAR	true
package	com.google.android.gms	android.permission.FOREGROUND_SERVICE	true
package	com.google.android.gms	android.permission.PERSISTENT_ACTIVITY	true
package	com.google.android.gms	android.permission.WRITE_SYNC_SETTINGS	true
package	com.google.android.gms	com.google.android.providers.gsf.permission.WRITE_GSERVICES	true
package	com.google.android.gms	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.gms	com.google.android.gms.permission.TRANSFER_WIFI_CREDENTIAL	true
package	com.google.android.gms	com.google.android.googleapps.permission.GOOGLE_AUTH	true
package	com.google.android.gms	android.permission.SUBSCRIBED_FEEDS_READ	true
package	com.google.android.gms	com.google.android.gms.permission.NEARBY_START_DISCOVERER	true
package	com.google.android.gms	com.google.android.gms.auth.permission.POST_SIGN_IN_ACCOUNT	true
package	com.google.android.gms	com.google.android.googleapps.permission.GOOGLE_AUTH.ALL_SERVICES	true
package	com.google.android.gms	com.google.android.providers.settings.permission.READ_GSETTINGS	true
package	com.google.android.gms	com.google.android.gms.cloudsave.BIND_EVENT_BROADCAST	true
package	com.google.android.gms	android.permission.SET_TIME_ZONE	true
package	com.google.android.gms	android.permission.MANAGE_SUBSCRIPTION_PLANS	true
package	com.google.android.gms	com.google.android.googlequicksearchbox.permission.PAUSE_HOTWORD	true
package	com.google.android.gms	com.google.android.gms.permission.REPORT_TAP	true
package	com.google.android.gms	android.permission.READ_PROFILE	true
package	com.google.android.gms	com.google.android.gtalkservice.permission.SEND_HEARTBEAT	true
package	com.google.android.gms	android.permission.BLUETOOTH	true
package	com.google.android.gms	android.permission.CHANGE_WIFI_MULTICAST_STATE	true
package	com.google.android.gms	android.permission.CAPTURE_AUDIO_HOTWORD	true
package	com.google.android.gms	android.permission.CONTROL_DISPLAY_SATURATION	true
package	com.google.android.gms	com.android.voicemail.permission.READ_VOICEMAIL	true
package	com.google.android.gms	android.permission.GET_TASKS	true
package	com.google.android.gms	android.permission.SUBSCRIBED_FEEDS_WRITE	true
package	com.google.android.gms	android.permission.AUTHENTICATE_ACCOUNTS	true
package	com.google.android.gms	android.permission.INTERNET	true
package	com.google.android.gms	com.android.vending.INTENT_VENDING_ONLY	true
package	com.google.android.gms	com.google.android.googleapps.permission.GOOGLE_AUTH.mail	true
package	com.google.android.gms	com.google.android.gms.permission.C2D_MESSAGE	true
package	com.google.android.gms	com.google.firebase.auth.api.gms.permission.LAUNCH_FEDERATED_SIGN_IN	true
package	com.google.android.gms	android.permission.REORDER_TASKS	true
package	com.google.android.gms	com.google.android.gms.nearby.exposurenotification.EXPOSURE_CALLBACK	true
package	com.google.android.gms	com.google.android.gms.permission.PHENOTYPE_OVERRIDE_FLAGS	true
package	com.google.android.gms	android.permission.BLUETOOTH_ADMIN	true
package	com.google.android.gms	android.permission.UPDATE_DEVICE_STATS	true
package	com.google.android.gms	com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION	true
package	com.google.android.gms	com.google.android.gms.magictether.permission.CONNECTED_HOST_CHANGED	true
package	com.google.android.gms	com.google.android.googleapps.permission.GOOGLE_AUTH.YouTubeUser	true
package	com.google.android.gms	com.google.android.gms.permission.CONTACTS_SYNC_DELEGATION	true
package	com.google.android.gms	android.permission.RECOVER_KEYSTORE	true
